link,price,street,property_type,neighborhood,city,floor,rooms,area_sqm,price_per_sqrm,full_address,Lat,Long,Distance_To_Hub_Meters
https://www.yad2.co.il/realestate/item/qifu7xpe?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=110,3950000.0,אליעזר שילוני 2,דירה,עיר גנים,ירושלים,15.0,5.0,136.0,29044.117647058825,"אליעזר שילוני 2, עיר גנים, ירושלים",31.7508299,35.1729408,1110.635626696501
https://www.yad2.co.il/realestate/item/y4yk59rt?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=111,3400000.0,בוליביה 4,דירה,ירושלים,ירושלים,6.0,4.0,160.0,21250.0,"בוליביה 4, ירושלים, ירושלים",31.7570373,35.1796613,193.8131011236053
https://www.yad2.co.il/realestate/item/kvgxo25o?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=112,7900000.0,רבקה 26,בית פרטי/ קוטג',בקעה,ירושלים,0.0,3.0,90.0,87777.77777777778,"רבקה 26, בקעה, ירושלים",31.7540326,35.2201613,364.86500015604497
https://www.yad2.co.il/realestate/item/slqdnduy?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=112,2400000.0,אברהם שטרן 38,דירה,קרית היובל,ירושלים,4.0,2.0,64.0,37500.0,"אברהם שטרן 38, קרית היובל, ירושלים",31.756614,35.1806213,141.45411675264074
https://www.yad2.co.il/realestate/item/1szralh3?opened-from=feed&component-type=main_feed&spot=standard&location=29&pagination=112,3780000.0,יפה רום,גג/ פנטהאוז,גילה,ירושלים,3.0,5.0,128.0,29531.25,"יפה רום, גילה, ירושלים",31.7314599,35.1896908,2808.4370875342493
https://www.yad2.co.il/realestate/item/hg3tsyqz?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=113,3090000.0,וולטה עילית,דירה,קרית היובל,ירושלים,3.0,5.0,105.0,29428.571428571428,"וולטה עילית, קרית היובל, ירושלים",31.7579907,35.1777786,243.30707614540233
https://www.yad2.co.il/realestate/item/24f9ftk8?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=114,4200000.0,בר כוכבא,דירה,הגבעה הצרפתית,ירושלים,7.0,5.0,120.0,35000.0,"בר כוכבא, הגבעה הצרפתית, ירושלים",31.807467,35.2387234,755.3189592834775
https://www.yad2.co.il/realestate/item/avh8tecs?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=115,4200000.0,קנאי הגליל 9,דירה,ירושלים,ירושלים,4.0,4.0,105.0,40000.0,"קנאי הגליל 9, ירושלים, ירושלים",31.7544713,35.2005115,1390.8235153377834
https://www.yad2.co.il/realestate/item/6xewmz38?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=115,5350000.0,"האר""י",דירה,רחביה,ירושלים,2.0,4.0,95.0,56315.78947368421,"האר""י, רחביה, ירושלים",31.7715404,35.2136303,873.8434924993996
https://www.yad2.co.il/realestate/item/zataqh2o?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=116,8200000.0,שמיר,בית פרטי/ קוטג',גילה,ירושלים,0.0,8.0,300.0,27333.333333333332,"שמיר, גילה, ירושלים",31.7332416,35.1937946,2713.5028888305133
https://www.yad2.co.il/realestate/item/q8n79k6u?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=116,3050000.0,ניתאי הארבלי,דירה,ירושלים,ירושלים,5.0,3.0,81.0,37654.32098765432,"ניתאי הארבלי, ירושלים, ירושלים",31.753443,35.2005096,1415.8503155088476
https://www.yad2.co.il/realestate/item/548g5nh8?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=116,3190000.0,צביה ויצחק,בית פרטי/ קוטג',גילה,ירושלים,0.0,5.0,113.0,28230.088495575223,"צביה ויצחק, גילה, ירושלים",31.7328535,35.1832963,2609.993238202504
https://www.yad2.co.il/realestate/item/xgycb7qs?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=117,2750000.0,שבתאי הנגבי 65,דירה,גילה,ירושלים,3.0,4.0,105.0,26190.47619047619,"שבתאי הנגבי 65, גילה, ירושלים",31.7362286,35.1999666,2633.2090606520396
https://www.yad2.co.il/realestate/item/e9j69gld?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=117,2790000.0,דרך בית לחם,דירת גן,בקעה,ירושלים,0.0,3.0,55.0,50727.27272727273,"דרך בית לחם, בקעה, ירושלים",31.754006,35.219614,400.2022581929526
https://www.yad2.co.il/realestate/item/sqzkq8f0?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=118,1960000.0,גואטמלה 4,דירה,קרית היובל,ירושלים,2.0,2.0,50.0,39200.0,"גואטמלה 4, קרית היובל, ירושלים",31.7598479,35.1774047,142.82490544985944
https://www.yad2.co.il/realestate/item/w14pa6pj?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=118,2550000.0,גבעת קנדה 29,גג/ פנטהאוז,גילה,ירושלים,3.0,3.0,83.0,30722.89156626506,"גבעת קנדה 29, גילה, ירושלים",31.7380678,35.1877965,2053.9487939863498
https://www.yad2.co.il/realestate/item/m0zw42vk?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=118,3880000.0,משה קול,דירה,בית הכרם,ירושלים,1.0,4.0,95.0,40842.10526315789,"משה קול, בית הכרם, ירושלים",31.7745881,35.1875162,380.6064327720738
https://www.yad2.co.il/realestate/item/tv2k52t0?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=119,8800000.0,שדרות הרצל 104,גג/ פנטהאוז,בית הכרם,ירושלים,8.0,6.0,177.0,49717.51412429378,"שדרות הרצל 104, בית הכרם, ירושלים",31.771914,35.180882,377.38475508698906
https://www.yad2.co.il/realestate/item/0r8wa3f5?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=120,2100000.0,גילה,דירה,גילה,ירושלים,3.0,4.0,90.0,23333.333333333332,"גילה, גילה, ירושלים",31.7315815,35.1762941,2853.5203270140696
https://www.yad2.co.il/realestate/item/1je59xqi?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=121,2050000.0,יצחק טוניק 8,דירה,פסגת זאב,ירושלים,3.0,3.0,62.0,33064.51612903226,"יצחק טוניק 8, פסגת זאב, ירושלים",31.8204715,35.2508123,861.1793898854463
https://www.yad2.co.il/realestate/item/vprilyyi?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=122,5750000.0,רבן יוחנן בן זכאי 47,גג/ פנטהאוז,קטמונים,ירושלים,2.0,5.0,240.0,23958.333333333332,"רבן יוחנן בן זכאי 47, קטמונים, ירושלים",31.7566653,35.2058613,1139.9916799653129
https://www.yad2.co.il/realestate/item/kluujd1z?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=123,2290000.0,אלי תבין,דירה,פסגת זאב,ירושלים,2.0,4.0,98.0,23367.34693877551,"אלי תבין, פסגת זאב, ירושלים",31.8196471,35.2412656,890.7440963178551
https://www.yad2.co.il/realestate/item/prdb1872?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=124,2390000.0,החרצית,דירה,קרית מנחם,ירושלים,4.0,4.0,102.0,23431.37254901961,"החרצית, קרית מנחם, ירושלים",31.7578088,35.1630517,855.6672717278574
https://www.yad2.co.il/realestate/item/a89foxm1?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=124,3790000.0,דרך כרמית,דירה,עין כרם,ירושלים,4.0,4.0,109.0,34770.64220183486,"דרך כרמית, עין כרם, ירושלים",31.7662181,35.1662391,437.2957614442426
https://www.yad2.co.il/realestate/item/61egrj5p?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=125,7950000.0,בר כוכבא,גג/ פנטהאוז,הגבעה הצרפתית,ירושלים,13.0,4.0,420.0,18928.571428571428,"בר כוכבא, הגבעה הצרפתית, ירושלים",31.807467,35.2387234,755.3189592834775
https://www.yad2.co.il/realestate/item/vh2vjzo5?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=126,1885000.0,תירוש,דירה,גילה,ירושלים,2.0,4.0,65.0,29000.0,"תירוש, גילה, ירושלים",31.7352056,35.1808988,2369.3127559943164
https://www.yad2.co.il/realestate/item/qc4hd04c?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=127,3390000.0,שדרות הרצל 116,דירה,בית הכרם,ירושלים,3.0,3.0,82.0,41341.46341463415,"שדרות הרצל 116, בית הכרם, ירושלים",31.772776,35.183006,388.54038672701813
https://www.yad2.co.il/realestate/item/6rzu70cp?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=128,2990000.0,אנוסי משהד 1,דירה,ארמון הנציב,ירושלים,1.0,4.0,114.0,26228.070175438595,"אנוסי משהד 1, ארמון הנציב, ירושלים",31.7452484,35.2333986,991.0211894125823
https://www.yad2.co.il/realestate/item/wot5ojzm?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=129,1890000.0,שלמה בן יוסף 259,דירה,ארמון הנציב,ירושלים,1.0,3.0,60.0,31500.0,"שלמה בן יוסף 259, ארמון הנציב, ירושלים",31.745282,35.2370232,908.6861554000051
https://www.yad2.co.il/realestate/item/68g69a3j?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=129,3200000.0,משה קליינמן,דירת גן,קרית היובל,ירושלים,0.0,4.0,225.0,14222.222222222224,"משה קליינמן, קרית היובל, ירושלים",31.7633085,35.1748612,138.11344018190104
https://www.yad2.co.il/realestate/item/f5w9fat0?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=131,2740000.0,השומר 17,דירה,ירושלים,ירושלים,2.0,4.0,63.0,43492.06349206349,"השומר 17, ירושלים, ירושלים",31.7542293,35.1964265,1020.4321565835346
https://www.yad2.co.il/realestate/item/a3732lee?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=131,2590000.0,הרב כלפון משה הכהן,דירה,חומת שמואל,ירושלים,3.0,4.0,98.0,26428.571428571428,"הרב כלפון משה הכהן, חומת שמואל, ירושלים",31.7208871,35.2245873,2081.9971951456664
https://www.yad2.co.il/realestate/item/rdaekayw?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=132,4100000.0,הרב בנימין צביאלי 17,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,5.0,240.0,17083.333333333332,"הרב בנימין צביאלי 17, פסגת זאב, ירושלים",31.8350252,35.2491891,628.6142897892424
https://www.yad2.co.il/realestate/item/k436odmh?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=132,2590000.0,הרדוף,דירה,גילה,ירושלים,3.0,4.0,80.0,32375.0,"הרדוף, גילה, ירושלים",31.7391349,35.1809616,1936.552231031631
https://www.yad2.co.il/realestate/item/njgb48ni?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=132,2520000.0,האביבית,דירת גן,עיר גנים,ירושלים,0.0,3.0,90.0,28000.0,"האביבית, עיר גנים, ירושלים",31.7533209,35.1678177,1017.9354670555471
https://www.yad2.co.il/realestate/item/3h6jb1dk?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=132,3830000.0,משה קול,דירה,בית הכרם,ירושלים,1.0,4.0,118.0,32457.627118644068,"משה קול, בית הכרם, ירושלים",31.7745881,35.1875162,380.6064327720738
https://www.yad2.co.il/realestate/item/ahqwour8?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=133,5360000.0,ניתאי הארבלי,דירת גן,ירושלים,ירושלים,1.0,4.0,162.0,33086.41975308642,"ניתאי הארבלי, ירושלים, ירושלים",31.753443,35.2005096,1415.8503155088476
https://www.yad2.co.il/realestate/item/m4zztifa?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=133,3800000.0,השופט חיים כהן,דירה,ארנונה,ירושלים,22.0,4.0,91.0,41758.241758241755,"השופט חיים כהן, ארנונה, ירושלים",31.7445005,35.2191938,1387.1714643932523
https://www.yad2.co.il/realestate/item/5jfi26jd?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=135,2980000.0,הארזים 5,דירה,בית הכרם,ירושלים,2.0,3.0,75.0,39733.333333333336,"הארזים 5, בית הכרם, ירושלים",31.7804218,35.1869626,593.6189594758199
https://www.yad2.co.il/realestate/item/89zei5ra?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=135,2790000.0,שאול אביגור,דירה,חומת שמואל,ירושלים,2.0,4.0,106.0,26320.754716981133,"שאול אביגור, חומת שמואל, ירושלים",31.7240984,35.2210932,2138.3304319886925
https://www.yad2.co.il/realestate/item/b6qeq7o4?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=136,4900000.0,בית הכרם 23,דירה,בית הכרם,ירושלים,3.0,5.0,126.0,38888.88888888889,"בית הכרם 23, בית הכרם, ירושלים",31.7804006,35.1900146,420.97372000550007
https://www.yad2.co.il/realestate/item/i26ypw88?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=136,3100000.0,יעקב סימן טוב,דירה,בית הכרם,ירושלים,1.0,3.0,74.0,41891.89189189189,"יעקב סימן טוב, בית הכרם, ירושלים",31.7716434,35.1896223,280.29848488266924
https://www.yad2.co.il/realestate/item/a4035aao?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=136,4999000.0,בני בתירא,דירה,ירושלים,ירושלים,6.0,5.0,128.0,39054.6875,"בני בתירא, ירושלים, ירושלים",31.7574594,35.2041274,1257.574945116456
https://www.yad2.co.il/realestate/item/hw3s913k?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=136,7650000.0,רבי בנימין,גג/ פנטהאוז,בית הכרם,ירושלים,14.0,6.0,200.0,38250.0,"רבי בנימין, בית הכרם, ירושלים",31.7817685,35.1943096,339.2252664286286
https://www.yad2.co.il/realestate/item/pceaflpp?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=137,5300000.0,הארזים,דירה,בית הכרם,ירושלים,5.0,5.0,150.0,35333.333333333336,"הארזים, בית הכרם, ירושלים",31.7802453,35.1878617,546.3379008592451
https://www.yad2.co.il/realestate/item/179m97xw?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=138,3290000.0,אברהם פררה,דירה,הולילנד,ירושלים,4.0,4.0,95.0,34631.57894736842,"אברהם פררה, הולילנד, ירושלים",31.7568163,35.189327,310.4284315824965
https://www.yad2.co.il/realestate/item/f07hojk7?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=139,5000000.0,הארבעה 49,דירה,פסגת זאב,ירושלים,4.0,4.0,107.0,46728.97196261682,"הארבעה 49, פסגת זאב, ירושלים",31.8323784,35.2403567,544.8933105302569
https://www.yad2.co.il/realestate/item/ngtfqtq8?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=139,3950000.0,זאב ז'בוטינסקי,דירת גן,טלביה,ירושלים,0.0,4.0,70.0,56428.57142857143,"זאב ז'בוטינסקי, טלביה, ירושלים",31.77051,35.221035,588.5899010533979
